1011,2818300090,0,131,S1900010
1011,2833220000,0,131,S1900010
1011,2842100090,0,131,S1900010
1011,2842908080,0,131,S1900010
1011,2843290000,0,131,S1900010
1011,2843300000,0,131,S1900010
1011,2843909000,0,131,S1900010
1011,2845901000,0,131,S1900010
1011,2845909090,0,131,S1900010
1011,2846902000,0,131,S1900010
1011,2852100000,0,131,S1900010
1011,2903392890,0,131,S1900010
1011,2903776090,0,131,S1900010
1011,2903780000,0,131,S1900010
1011,2903793090,0,131,S1900010
1011,2903798000,0,131,S1900010
1011,2903898090,0,131,S1900010
1011,2903920000,0,131,S1900010
1011,2903998090,0,131,S1900010
1011,2904100090,0,131,S1900010
1011,2904990090,0,131,S1900010
1011,2905220090,0,131,S1900010
1011,2905299000,0,131,S1900010
1011,2905399590,0,131,S1900010
1011,2905490090,0,131,S1900010
1011,2905599890,0,131,S1900010
1011,2906110000,0,131,S1900010
1011,2906190090,0,131,S1900010
1011,2906290090,0,131,S1900010
1011,2907199090,0,131,S1900010
1011,2907290090,0,131,S1900010
1011,2908190090,0,131,S1900010
1011,2908990000,0,131,S1900010
1011,2908990090,0,131,S1900010
1011,2909199090,0,131,S1900010
1011,2909200090,0,131,S1900010
1011,2909303890,0,131,S1900010
1011,2909309090,0,131,S1900010
1011,2909498090,0,131,S1900010
1011,2909500090,0,131,S1900010
1011,2910200000,0,131,S1900010
1011,2910300000,0,131,S1900010
1011,2910400000,0,131,S1900010
1011,2910900090,0,131,S1900010
1011,2911000090,0,131,S1900010
1011,2912190090,0,131,S1900010
1011,2912290090,0,131,S1900010
1011,2912490090,0,131,S1900010
1011,2913000000,0,131,S1900010
1011,2914199090,0,131,S1900010
1011,2914290090,0,131,S1900010
1011,2914390090,0,131,S1900010
1011,2914409000,0,131,S1900010
1011,2914500090,0,131,S1900010
1011,2914620000,0,131,S1900010
1011,2914698090,0,131,S1900010
1011,2914790090,0,131,S1900010
1011,2915390090,0,131,S1900010
1011,2915500000,0,131,S1900010
1011,2915601990,0,131,S1900010
1011,2915609000,0,131,S1900010
1011,2915704000,0,131,S1900010
1011,2915907090,0,131,S1900010
1011,2916199590,0,131,S1900010
1011,2916200090,0,131,S1900010
1011,2916310090,0,131,S1900010
1011,2916399090,0,131,S1900010
1011,2917139090,0,131,S1900010
1011,2917191090,0,131,S1900010
1011,2917198090,0,131,S1900010
1011,2917340090,0,131,S1900010
1011,2917399590,0,131,S1900010
1011,2918110000,0,131,S1900010
1011,2918130000,0,131,S1900010
1011,2918160090,0,131,S1900010
1011,2918199890,0,131,S1900010
1011,2918220090,0,131,S1900010
1011,2918230000,0,131,S1900010
1011,2918290090,0,131,S1900010
1011,2918300090,0,131,S1900010
1011,2918999090,0,131,S1900010
1011,2919900090,0,131,S1900010
1011,2920190090,0,131,S1900010
1011,2920901090,0,131,S1900010
1011,2920907090,0,131,S1900010
1011,2921140000,0,131,S1900010
1011,2921195090,0,131,S1900010
1011,2921199990,0,131,S1900010
1011,2921290090,0,131,S1900010
1011,2921301000,0,131,S1900010
1011,2921309990,0,131,S1900010
1011,2921420090,0,131,S1900010
1011,2921430090,0,131,S1900010
1011,2921450090,0,131,S1900010
1011,2921490090,0,131,S1900010
1011,2921599090,0,131,S1900010
1011,2922110000,0,131,S1900010
1011,2922190090,0,131,S1900010
1011,2922290090,0,131,S1900010
1011,2922390090,0,131,S1900010
1011,2922410000,0,131,S1900010
1011,2922498590,0,131,S1900010
1011,2922500090,0,131,S1900010
1011,2923100090,0,131,S1900010
1011,2923200000,0,131,S1900010
1011,2923900090,0,131,S1900010
1011,2924190090,0,131,S1900010
1011,2924210090,0,131,S1900010
1011,2924297099,0,131,S1900010
1011,2925199590,0,131,S1900010
1011,2925290090,0,131,S1900010
1011,2926300000,0,131,S1900010
1011,2926907090,0,131,S1900010
1011,2927000090,0,131,S1900010
1011,2928009090,0,131,S1900010
1011,2929900090,0,131,S1900010
1011,2930200090,0,131,S1900010
1011,2930300000,0,131,S1900010
1011,2930901300,0,131,S1900010
1011,2930901600,0,131,S1900010
1011,2930909899,0,131,S1900010
1011,2931395000,0,131,S1900010
1011,2931399090,0,131,S1900010
1011,2931900090,0,131,S1900010
1011,2932190090,0,131,S1900010
1011,2932209090,0,131,S1900010
1011,2932950000,0,131,S1900010
1011,2932990090,0,131,S1900010
1011,2933119000,0,131,S1900010
1011,2933199090,0,131,S1900010
1011,2933210090,0,131,S1900010
1011,2933299090,0,131,S1900010
1011,2933330000,0,131,S1900010
1011,2933399990,0,131,S1900010
1011,2933491090,0,131,S1900010
1011,2933499090,0,131,S1900010
1011,2933539000,0,131,S1900010
1011,2933540000,0,131,S1900010
1011,2933599590,0,131,S1900010
1011,2933698070,0,131,S1900010
1011,2933698090,0,131,S1900010
1011,2933790090,0,131,S1900010
1011,2933919000,0,131,S1900010
1011,2933992000,0,131,S1900010
1011,2933998090,0,131,S1900010
1011,2934100090,0,131,S1900010
1011,2934208090,0,131,S1900010
1011,2934309090,0,131,S1900010
1011,2934999090,0,131,S1900010
1011,2935909099,0,131,S1900010
1011,2938100000,0,131,S1900010
1011,2938901000,0,131,S1900010
1011,2938909090,0,131,S1900010
1011,2940000080,0,131,S1900010
1011,2942000090,0,131,S1900010
1011,3204120090,0,131,S1900010
1011,3204130090,0,131,S1900010
1011,3204190090,0,131,S1900010
1011,3204900090,0,131,S1900010
1011,3402120000,0,131,S1900010
1011,3402130090,0,131,S1900010
1011,3504009000,0,131,S1900010
1011,3507909090,0,131,S1900010
1011,3808941000,0,131,S1900010
1011,3824996400,0,131,S1900010
1011,3824999299,0,131,S1900010
1011,3824999390,0,131,S1900010
1011,3901908099,0,131,S1900010
1011,3902909099,0,131,S1900010
1011,3905999099,0,131,S1900010
1011,3906909090,0,131,S1900010
1011,3907100090,0,131,S1900010
1011,3907202090,0,131,S1900010
1011,3907209990,0,131,S1900010
1011,3907300090,0,131,S1900010
1011,3907998090,0,131,S1900010
1011,3908900090,0,131,S1900010
1011,3909100000,0,131,S1900010
1011,3909400090,0,131,S1900010
1011,3911901990,0,131,S1900010
1011,3911909990,0,131,S1900010
1011,3912310000,0,131,S1900010
1011,3912398590,0,131,S1900010
1011,3912901090,0,131,S1900010
1011,3913900099,0,131,S1900010
1011,3914000000,0,131,S1900010
