1011,1507000000,0,132,S1900010
1011,1508000000,0,132,S1900010
1011,1509000000,0,132,S1900010
1011,1510000000,0,132,S1900010
1011,1511100000,0,132,S1900010
1011,1511901100,0,132,S1900010
1011,1511901990,0,132,S1900010
1011,1511909190,0,132,S1900010
1011,1511909900,0,132,S1900010
1011,1512000000,0,132,S1900010
1011,1513111090,0,132,S1900010
1011,1513119100,0,132,S1900010
1011,1513119900,0,132,S1900010
1011,1513191100,0,132,S1900010
1011,1513191900,0,132,S1900010
1011,1513193090,0,132,S1900010
1011,1513199100,0,132,S1900010
1011,1513199900,0,132,S1900010
1011,1513211090,0,132,S1900010
1011,1513213000,0,132,S1900010
1011,1513219000,0,132,S1900010
1011,1513291100,0,132,S1900010
1011,1513291900,0,132,S1900010
1011,1513293090,0,132,S1900010
1011,1513295000,0,132,S1900010
1011,1513299000,0,132,S1900010
1011,1514000000,0,132,S1900010
1011,1515110000,0,132,S1900010
1011,1515190000,0,132,S1900010
1011,1515210000,0,132,S1900010
1011,1515290000,0,132,S1900010
1011,1515309000,0,132,S1900010
1011,1515500000,0,132,S1900010
1011,1515900000,0,132,S1900010
1011,1516000000,0,132,S1900010
1011,1517000000,0,132,S1900010
1011,2705000000,0,132,S1900010
1011,2707100000,0,132,S1900010
1011,2707200000,0,132,S1900010
1011,2707300000,0,132,S1900010
1011,2710121100,0,132,S1900010
1011,2710121500,0,132,S1900010
1011,2710122100,0,132,S1900010
1011,2710122500,0,132,S1900010
1011,2710124100,0,132,S1900010
1011,2710124500,0,132,S1900010
1011,2710124900,0,132,S1900010
1011,2710125000,0,132,S1900010
1011,2710125100,0,132,S1900010
1011,2710125900,0,132,S1900010
1011,2710129000,0,132,S1900010
1011,2710191100,0,132,S1900010
1011,2710192500,0,132,S1900010
1011,2710192900,0,132,S1900010
1011,2710193100,0,132,S1900010
1011,2710194300,0,132,S1900010
1011,2710194600,0,132,S1900010
1011,2710194700,0,132,S1900010
1011,2710194800,0,132,S1900010
1011,2710195100,0,132,S1900010
1011,2710196200,0,132,S1900010
1011,2710196400,0,132,S1900010
1011,2710196800,0,132,S1900010
1011,2710197100,0,132,S1900010
1011,2710198100,0,132,S1900010
1011,2710198300,0,132,S1900010
1011,2710198500,0,132,S1900010
1011,2710198700,0,132,S1900010
1011,2710199100,0,132,S1900010
1011,2710199300,0,132,S1900010
1011,2710199900,0,132,S1900010
1011,2710200000,0,132,S1900010
1011,2711129400,0,132,S1900010
1011,2711129700,0,132,S1900010
1011,2711130000,0,132,S1900010
1011,2711140000,0,132,S1900010
1011,2711190000,0,132,S1900010
1011,2711210000,0,132,S1900010
1011,2711290000,0,132,S1900010
1011,2804100000,0,132,S1900010
1011,2804210000,0,132,S1900010
1011,2804290000,0,132,S1900010
1011,2804300000,0,132,S1900010
1011,2804400000,0,132,S1900010
1011,2806000000,0,132,S1900010
1011,2807000000,0,132,S1900010
1011,2808000000,0,132,S1900010
1011,2809000000,0,132,S1900010
1011,2810000000,0,132,S1900010
1011,2811110000,0,132,S1900010
1011,2811120000,0,132,S1900010
1011,2811191000,0,132,S1900010
1011,2811198010,0,132,S1900010
1011,2811198020,0,132,S1900010
1011,2811198090,0,132,S1900010
1011,2811210000,0,132,S1900010
1011,2811220010,0,132,S1900010
1011,2811220015,0,132,S1900010
1011,2811220040,0,132,S1900010
1011,2811220060,0,132,S1900010
1011,2811220090,0,132,S1900010
1011,2811290000,0,132,S1900010
1011,2812000000,0,132,S1900010
1011,2813000000,0,132,S1900010
1011,2814000000,0,132,S1900010
1011,2815000000,0,132,S1900010
1011,2816000000,0,132,S1900010
1011,2817000000,0,132,S1900010
1011,2818000000,0,132,S1900010
1011,2819100000,0,132,S1900010
1011,2819901000,0,132,S1900010
1011,2819909090,0,132,S1900010
1011,2820000000,0,132,S1900010
1011,2821000000,0,132,S1900010
1011,2822000000,0,132,S1900010
1011,2823000010,0,132,S1900010
1011,2823000090,0,132,S1900010
1011,2824000000,0,132,S1900010
1011,2825100000,0,132,S1900010
1011,2825200000,0,132,S1900010
1011,2825300000,0,132,S1900010
1011,2825300090,0,132,S1900010
1011,2825400000,0,132,S1900010
1011,2825500000,0,132,S1900010
1011,2825600000,0,132,S1900010
1011,2825700000,0,132,S1900010
1011,2825800000,0,132,S1900010
1011,2825900000,0,132,S1900010
1011,2826000000,0,132,S1900010
1011,2827000000,0,132,S1900010
1011,2828000000,0,132,S1900010
1011,2829000000,0,132,S1900010
1011,2830000000,0,132,S1900010
1011,2831000000,0,132,S1900010
1011,2832000000,0,132,S1900010
1011,2833000000,0,132,S1900010
1011,2834000000,0,132,S1900010
1011,2835000000,0,132,S1900010
1011,2836000000,0,132,S1900010
1011,2837000000,0,132,S1900010
1011,2839000000,0,132,S1900010
1011,2840000000,0,132,S1900010
1011,2841000000,0,132,S1900010
1011,2842000000,0,132,S1900010
1011,2843100000,0,132,S1900010
1011,2843210000,0,132,S1900010
1011,2843290000,0,132,S1900010
1011,2843300000,0,132,S1900010
1011,2844000000,0,132,S1900010
1011,2845000000,0,132,S1900010
1011,2846000000,0,132,S1900010
1011,2847000000,0,132,S1900010
1011,2849000000,0,132,S1900010
1011,2850002010,0,132,S1900010
1011,2850002020,0,132,S1900010
1011,2850002030,0,132,S1900010
1011,2850002040,0,132,S1900010
1011,2850002060,0,132,S1900010
1011,2850002070,0,132,S1900010
1011,2850002090,0,132,S1900010
1011,2850006000,0,132,S1900010
1011,2850009000,0,132,S1900010
1011,2852000000,0,132,S1900010
1011,2853000000,0,132,S1900010
1011,2901000000,0,132,S1900010
1011,2902000000,0,132,S1900010
1011,2903000000,0,132,S1900010
1011,2904000000,0,132,S1900010
1011,2905000000,0,132,S1900010
1011,2906000000,0,132,S1900010
1011,2907000000,0,132,S1900010
1011,2908000000,0,132,S1900010
1011,2909000000,0,132,S1900010
1011,2910000000,0,132,S1900010
1011,2911000000,0,132,S1900010
1011,2912000000,0,132,S1900010
1011,2913000000,0,132,S1900010
1011,2914110000,0,132,S1900010
1011,2914120000,0,132,S1900010
1011,2914130000,0,132,S1900010
1011,2914191000,0,132,S1900010
1011,2914199020,0,132,S1900010
1011,2914199030,0,132,S1900010
1011,2914199040,0,132,S1900010
1011,2914199060,0,132,S1900010
1011,2914199090,0,132,S1900010
1011,2914220000,0,132,S1900010
1011,2914230000,0,132,S1900010
1011,2914290000,0,132,S1900010
1011,2914390000,0,132,S1900010
1011,2914400000,0,132,S1900010
1011,2914500000,0,132,S1900010
1011,2914610000,0,132,S1900010
1011,2914620000,0,132,S1900010
