SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3331526,[110] Supplementary unit import,6115109000,,01/10/2013,,[99] 0.00%,,
3331528,[110] Supplementary unit import,6207910000,,01/10/2013,,[99] 0.00%,,
3331530,[110] Supplementary unit import,6207990000,,01/10/2013,,[99] 0.00%,,
3331533,[110] Supplementary unit import,6208910000,,01/10/2013,,[99] 0.00%,,
3331535,[110] Supplementary unit import,6208920000,,01/10/2013,,[99] 0.00%,,
3593662,[143] Preferential tariff quota,6102200000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593663,[143] Preferential tariff quota,6102300000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593664,[143] Preferential tariff quota,6104220000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593665,[143] Preferential tariff quota,6104420000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593666,[143] Preferential tariff quota,6104430000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593667,[143] Preferential tariff quota,6104440000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593668,[143] Preferential tariff quota,6104620000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593669,[143] Preferential tariff quota,6104630000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593670,[143] Preferential tariff quota,6115000000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593671,[143] Preferential tariff quota,6202120000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593672,[143] Preferential tariff quota,6202130000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593673,[143] Preferential tariff quota,6202920000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593674,[143] Preferential tariff quota,6202930000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
3593675,[143] Preferential tariff quota,6203420000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [Q1] Presentation of an endorsed certificate/licence : Document [U] Action [27] Apply the mentioned duty : ||Condition [Q2] Presentation of an endorsed certificate/licence : Action [07] Measure not applicable :,"CD668: (Conditions) Subject to the presentation of a proof of origin containing the following statement: ""Product originating in accordance with Appendix 2A of Annex II (Concerning the Definition of the Concept of ""Originating Products"" and Methods of Administrative Cooperation)"" (OJ L 346, 15.12.2012)."
