SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3645164,[122] Non preferential tariff quota,7208100000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645165,[122] Non preferential tariff quota,7208250000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645166,[122] Non preferential tariff quota,7208260000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645167,[122] Non preferential tariff quota,7208270000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645168,[122] Non preferential tariff quota,7208360000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645169,[122] Non preferential tariff quota,7208370000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645170,[122] Non preferential tariff quota,7208380000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645171,[122] Non preferential tariff quota,7208390000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645172,[122] Non preferential tariff quota,7208400000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645173,[122] Non preferential tariff quota,7208510000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645174,[122] Non preferential tariff quota,7208521000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645175,[122] Non preferential tariff quota,7208529100,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645176,[122] Non preferential tariff quota,7208529900,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645177,[122] Non preferential tariff quota,7208530000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645178,[122] Non preferential tariff quota,7208540000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
3645179,[122] Non preferential tariff quota,7208900000,,19/07/2018 - 03/02/2019,,[01] 0.00%,,"TM894: (Taric Measure) Imports of the product categories referred to in Article 1 of Reg (EU) 2018/1013 which are already on their way to the Union on the date of entry into force of this Regulation, whose destination cannot be changed, shall not be attributed to the tariff quotas, or subject to the additional duty and may be put into free circulation."
