SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3505461,[103] Third country duty,0301991700,,01/01/2017,,[01] + 8.00%,,
3505490,[103] Third country duty,0302491900,,01/01/2017,,[01] + 22.00%,,
3505504,[103] Third country duty,0302499000,,01/01/2017,,[01] + 15.00%,,
3505579,[103] Third country duty,0302811500,,01/01/2017,,[01] + 6.00%,,
3505619,[103] Third country duty,0302814000,,01/01/2017,,[01] + 8.00%,,
3505613,[103] Third country duty,0302818000,,01/01/2017,,[01] + 8.00%,,
3505720,[103] Third country duty,0302910000,,01/01/2017,,[01] + 10.00%,,
3505697,[103] Third country duty,0302920000,,01/01/2017,,[01] + 8.00%,,
3505737,[103] Third country duty,0302990000,,01/01/2017,,[01] + 10.00%,,
3506115,[103] Third country duty,0303591000,,01/01/2017,,[01] + 15.00%,,
3506146,[103] Third country duty,0303592900,,01/01/2017,,[01] + 22.00%,,
3506163,[103] Third country duty,0303599000,,01/01/2017,,[01] + 15.00%,,
3506185,[103] Third country duty,0303811500,,01/01/2017,,[01] + 6.00%,,
3506203,[103] Third country duty,0303814000,,01/01/2017,,[01] + 8.00%,,
3506254,[103] Third country duty,0303919000,,01/01/2017,,[01] + 10.00%,,
3506296,[103] Third country duty,0303920000,,01/01/2017,,[01] + 8.00%,,
3506302,[103] Third country duty,0303990000,,01/01/2017,,[01] + 10.00%,,
3506396,[103] Third country duty,0304470000,,01/01/2017,,[01] + 18.00%,,
3506443,[103] Third country duty,0304480000,,01/01/2017,,[01] + 18.00%,,
3506464,[103] Third country duty,0304560000,,01/01/2017,,[01] + 15.00%,,
3506516,[103] Third country duty,0304570000,,01/01/2017,,[01] + 15.00%,,
3506648,[103] Third country duty,0304881100,,01/01/2017,,[01] + 7.50%,,
3506649,[103] Third country duty,0304881500,,01/01/2017,,[01] + 7.50%,,
3506650,[103] Third country duty,0304881800,,01/01/2017,,[01] + 7.50%,,
3506651,[103] Third country duty,0304881900,,01/01/2017,,[01] + 7.50%,,
3506643,[103] Third country duty,0304889000,,01/01/2017,,[01] + 15.00%,,
3506725,[103] Third country duty,0304960000,,01/01/2017,,[01] + 7.50%,,
3506781,[103] Third country duty,0304970000,,01/01/2017,,[01] + 7.50%,,
3506808,[103] Third country duty,0305520000,,01/01/2017,,[01] + 12.00%,,
3506857,[103] Third country duty,0305531000,,01/01/2017,,[01] + 13.00%,,
3515726,[103] Third country duty,0305539000,,01/01/2017,,[01] + 12.00%,,
3506874,[103] Third country duty,0305543000,,01/01/2017,,[01] + 12.00%,,
3506886,[103] Third country duty,0305545000,,01/01/2017,,[01] + 10.00%,,
3506899,[103] Third country duty,0305549000,,01/01/2017,,[01] + 12.00%,,
3507094,[103] Third country duty,0305598500,,01/01/2017,,[01] + 12.00%,,
3507123,[103] Third country duty,0305710000,,01/01/2017,,[01] + 12.00%,,
3507159,[103] Third country duty,0306150000,,01/01/2017,,[01] + 12.00%,,
3536099,[103] Third country duty,0306179400,,01/01/2017,,[01] + 12.00%,,
3507174,[103] Third country duty,0306310000,,01/01/2017,,[01] + 12.50%,,
3507187,[103] Third country duty,0306321000,,01/01/2017,,[01] + 8.00%,,
3507194,[103] Third country duty,0306329100,,01/01/2017,,[01] + 8.00%,,
3507201,[103] Third country duty,0306329900,,01/01/2017,,[01] + 10.00%,,
3507248,[103] Third country duty,0306331000,,01/01/2017,,[01] + 7.50%,,
3507257,[103] Third country duty,0306339000,,01/01/2017,,[01] + 7.50%,,
3507274,[103] Third country duty,0306340000,,01/01/2017,,[01] + 12.00%,,
3522753,[103] Third country duty,0306351000,,01/01/2017,,[01] + 18.00%,,
3522754,[103] Third country duty,0306355000,,01/01/2017,,[01] + 18.00%,,
3522755,[103] Third country duty,0306359000,,01/01/2017,,[01] + 12.00%,,
3507400,[103] Third country duty,0306361000,,01/01/2017,,[01] + 12.00%,,
3507410,[103] Third country duty,0306365000,,01/01/2017,,[01] + 18.00%,,
3507419,[103] Third country duty,0306369000,,01/01/2017,,[01] + 12.00%,,
3507427,[103] Third country duty,0306391000,,01/01/2017,,[01] + 7.50%,,
3507441,[103] Third country duty,0306399000,,01/01/2017,,[01] + 12.00%,,
3507481,[103] Third country duty,0306910000,,01/01/2017,,[01] + 12.50%,,
3507496,[103] Third country duty,0306921000,,01/01/2017,,[01] + 8.00%,,
3507504,[103] Third country duty,0306929000,,01/01/2017,,[01] + 10.00%,,
3507514,[103] Third country duty,0306931000,,01/01/2017,,[01] + 7.50%,,
3507523,[103] Third country duty,0306939000,,01/01/2017,,[01] + 7.50%,,
3507535,[103] Third country duty,0306940000,,01/01/2017,,[01] + 12.00%,,
3507562,[103] Third country duty,0306951100,,01/01/2017,,[01] + 18.00%,,
3507569,[103] Third country duty,0306951900,,01/01/2017,,[01] + 18.00%,,
3507576,[103] Third country duty,0306952000,,01/01/2017,,[01] + 12.00%,,
3507597,[103] Third country duty,0306953000,,01/01/2017,,[01] + 12.00%,,
3507633,[103] Third country duty,0306954000,,01/01/2017,,[01] + 18.00%,,
3507639,[103] Third country duty,0306959000,,01/01/2017,,[01] + 12.00%,,
3507657,[103] Third country duty,0306991000,,01/01/2017,,[01] + 7.50%,,
3507669,[103] Third country duty,0306999000,,01/01/2017,,[01] + 12.00%,,
3507684,[103] Third country duty,0307120000,,01/01/2017,,[01] + 9.00%,,
3507694,[103] Third country duty,0307190000,,01/01/2017,,[01] + 9.00%,,
3507713,[103] Third country duty,0307221000,,01/01/2017,,[01] + 8.00%,,
3507717,[103] Third country duty,0307229000,,01/01/2017,,[01] + 8.00%,,
3507724,[103] Third country duty,0307290000,,01/01/2017,,[01] + 8.00%,,
3507796,[103] Third country duty,0307321000,,01/01/2017,,[01] + 10.00%,,
3507800,[103] Third country duty,0307329000,,01/01/2017,,[01] + 8.00%,,
3507777,[103] Third country duty,0307392000,,01/01/2017,,[01] + 10.00%,,
3507781,[103] Third country duty,0307398000,,01/01/2017,,[01] + 8.00%,,
3507823,[103] Third country duty,0307421000,,01/01/2017,,[01] + 8.00%,,
3507826,[103] Third country duty,0307422000,,01/01/2017,,[01] + 6.00%,,
3507829,[103] Third country duty,0307423000,,01/01/2017,,[01] + 8.00%,,
3507832,[103] Third country duty,0307424000,,01/01/2017,,[01] + 6.00%,,
3507835,[103] Third country duty,0307429000,,01/01/2017,,[01] + 11.00%,,
3508031,[103] Third country duty,0307432100,,01/01/2017,,[01] + 6.00%,,
3508035,[103] Third country duty,0307432500,,01/01/2017,,[01] + 8.00%,,
3508039,[103] Third country duty,0307432900,,01/01/2017,,[01] + 8.00%,,
3508043,[103] Third country duty,0307433100,,01/01/2017,,[01] + 6.00%,,
3508047,[103] Third country duty,0307433300,,01/01/2017,,[01] + 6.00%,,
3508051,[103] Third country duty,0307433500,,01/01/2017,,[01] + 6.00%,,
3508055,[103] Third country duty,0307433800,,01/01/2017,,[01] + 6.00%,,
3508060,[103] Third country duty,0307439100,,01/01/2017,,[01] + 8.00%,,
3508066,[103] Third country duty,0307439200,,01/01/2017,,[01] + 8.00%,,
3508072,[103] Third country duty,0307439500,,01/01/2017,,[01] + 6.00%,,
3508077,[103] Third country duty,0307439900,,01/01/2017,,[01] + 11.00%,,
3508223,[103] Third country duty,0307492000,,01/01/2017,,[01] + 8.00%,,
3508228,[103] Third country duty,0307494000,,01/01/2017,,[01] + 6.00%,,
3508246,[103] Third country duty,0307495000,,01/01/2017,,[01] + 8.00%,,
3508261,[103] Third country duty,0307496000,,01/01/2017,,[01] + 6.00%,,
3508268,[103] Third country duty,0307498000,,01/01/2017,,[01] + 11.00%,,
