SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3643118,[695] Additional duties,0710400000,,22/06/2018,,[01] + 25.00% | [04] + 0.30% + % or amount,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643000,[695] Additional duties,0711903000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643001,[695] Additional duties,0713339000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643002,[695] Additional duties,1005900000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643003,[695] Additional duties,1006300000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643004,[695] Additional duties,1006400000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643005,[695] Additional duties,1904103000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643006,[695] Additional duties,1904901000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643007,[695] Additional duties,2001903000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643008,[695] Additional duties,2004901000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643009,[695] Additional duties,2005800000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643010,[695] Additional duties,2008111000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643011,[695] Additional duties,2009120000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643012,[695] Additional duties,2009190000,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643013,[695] Additional duties,2009811100,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643014,[695] Additional duties,2009811900,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643015,[695] Additional duties,2009813100,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
3643016,[695] Additional duties,2009815900,,22/06/2018,,[01] + 25.00%,,TM893: (Taric Measure) 1.Products listed in the Annexes for which an import licence with an exemption from or a reduction of duty has been issued prior to the date of entry into force of this regulation (Reg. (EU) 2018/724) shall not be subject to additional duty. 2.Products listed in the Annexes (Reg. (EU) 2018/724) for which the importers can prove that they have been exported from the United States to the Union prior to the date on which an additional duty is applied with respect to that product shall not be subject to the additional duty.
