SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3602154,[143] Preferential tariff quota,0409000000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602155,[143] Preferential tariff quota,0603110000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602156,[143] Preferential tariff quota,0603120000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602157,[143] Preferential tariff quota,0603130000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602158,[143] Preferential tariff quota,0603140000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602159,[143] Preferential tariff quota,0603150000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602160,[143] Preferential tariff quota,0603191000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602161,[143] Preferential tariff quota,0603192000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602162,[143] Preferential tariff quota,0603197000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602166,[143] Preferential tariff quota,0805102200,,01/06/2018 - 30/11/2018,,[01] 0.00%,,"PB002: (Publication) The duty rate can be linked to the entry prices system, depending on the applicable legislation."
3602169,[143] Preferential tariff quota,0805102400,,01/06/2018 - 30/11/2018,,[01] 0.00%,,"PB002: (Publication) The duty rate can be linked to the entry prices system, depending on the applicable legislation."
3602172,[143] Preferential tariff quota,0805102800,,01/06/2018 - 30/11/2018,,[01] 0.00%,,"PB002: (Publication) The duty rate can be linked to the entry prices system, depending on the applicable legislation."
3602174,[143] Preferential tariff quota,0805108010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602175,[143] Preferential tariff quota,1604131120,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602176,[143] Preferential tariff quota,1604131920,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602177,[143] Preferential tariff quota,1604205010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602178,[143] Preferential tariff quota,2002903100,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602179,[143] Preferential tariff quota,2002903900,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602180,[143] Preferential tariff quota,2002909100,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602181,[143] Preferential tariff quota,2002909900,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602182,[143] Preferential tariff quota,2003901000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602184,[143] Preferential tariff quota,2008509220,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602185,[143] Preferential tariff quota,2008509813,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602186,[143] Preferential tariff quota,2008975100,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602187,[143] Preferential tariff quota,2008975900,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602188,[143] Preferential tariff quota,2008977200,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602189,[143] Preferential tariff quota,2008977400,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602190,[143] Preferential tariff quota,2008977600,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602191,[143] Preferential tariff quota,2008977800,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602200,[143] Preferential tariff quota,2204109300,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602201,[143] Preferential tariff quota,2204109400,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602202,[143] Preferential tariff quota,2204109600,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602203,[143] Preferential tariff quota,2204109800,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602204,[143] Preferential tariff quota,2204210600,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602205,[143] Preferential tariff quota,2204210700,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602206,[143] Preferential tariff quota,2204210800,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
3602207,[143] Preferential tariff quota,2204210900,,01/01/2018 - 31/12/2018,,[01] 0.00%,,
