SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3612770,[110] Supplementary unit import,7019400070,,01/01/2018,,[99] 0.00%,,
3612769,[110] Supplementary unit import,7019520030,,01/01/2018,,[99] 0.00%,,
3612229,[110] Supplementary unit import,7609000020,,01/01/2018,,[99] 0.00%,,
3612230,[110] Supplementary unit import,8481808540,,01/01/2018,,[99] 0.00%,,
3612231,[110] Supplementary unit import,8708999775,,01/01/2018,,[99] 0.00%,,
3612636,[122] Non preferential tariff quota,2712209000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612775,[122] Non preferential tariff quota,2833298040,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612640,[122] Non preferential tariff quota,2903220000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612646,[122] Non preferential tariff quota,2909498020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612776,[122] Non preferential tariff quota,2924297087,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612672,[122] Non preferential tariff quota,2932120000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612777,[122] Non preferential tariff quota,2933299085,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612778,[122] Non preferential tariff quota,2933599539,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
