SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3571310,[475] Restriction on entry into free circulation,0806200000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571320,[475] Restriction on entry into free circulation,0904211000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571704,[475] Restriction on entry into free circulation,0904219020,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571705,[475] Restriction on entry into free circulation,0904220011,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571706,[475] Restriction on entry into free circulation,0904220019,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571313,[475] Restriction on entry into free circulation,1202410000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571314,[475] Restriction on entry into free circulation,1202420000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571317,[475] Restriction on entry into free circulation,1207409000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571316,[475] Restriction on entry into free circulation,1207409000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571315,[475] Restriction on entry into free circulation,2008110000,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
3571319,[475] Restriction on entry into free circulation,2008999979,,01/07/2017,,,Condition [B1] Presentation of a certificate/licence/document : Document [C] Action [24] Entry into free circulation allowed : ||Condition [B2] Presentation of a certificate/licence/document : Action [04] The entry into free circulation is not allowed :,"CD597: (Conditions) The release for free circulation shall be subject to the presentation of a common entry document or its electronic equivalent duly completed by the competent authority once all controls required have been carried out and favourable results from physical checks, where such checks are required, are known."
