SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3393049,[552] Definitive anti-dumping duty,7019400011,"[B122] Yuyao Feitian Fiberglass Co., Ltd",19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393043,[552] Definitive anti-dumping duty,7019400011,[B007] Grand Composite Co. Ltd and its related company Ningbo Grand Fiberglass Co. Ltd,19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393046,[552] Definitive anti-dumping duty,7019400011,"[B008] Jiangxi Dahua Fiberglass Group Co., Ltd 
Lanxi Jialu Fiberglass Net Industry Co., Ltd 
Cixi Oulong Fiberglass Co., Ltd 
Jiangsu Tianyu Fibre Co Ltd 
Jia Xin Jinwei Fiber Glass Products Co., Ltd 
Jiangsu Jiuding New Material Co., Ltd 
Changshu Jiangnan Glass Fiber Co., Ltd. 
Shandong Shenghao Fiber Glass Co., Ltd 
Yuyao Yuanda Fiberglass Mesh Co., Ltd 
Ningbo Kingsun Imp & Exp Co Ltd 
Ningbo Integrated Plasticizing Co., Ltd 
Nankang Luobian Glass Fibre Co., Ltd 
Changshu Dongyu Insulated Compound Materials Co. Ltd",19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393040,[552] Definitive anti-dumping duty,7019400011,[B006] Yuyao Mingda Fiberglass Co. Ltd,19/12/2013,,[01] + 62.90%,,
3393052,[552] Definitive anti-dumping duty,7019400011,[B999] Other,19/12/2013,,[01] + 62.90%,,
3393047,[552] Definitive anti-dumping duty,7019400021,"[B008] Jiangxi Dahua Fiberglass Group Co., Ltd 
Lanxi Jialu Fiberglass Net Industry Co., Ltd 
Cixi Oulong Fiberglass Co., Ltd 
Jiangsu Tianyu Fibre Co Ltd 
Jia Xin Jinwei Fiber Glass Products Co., Ltd 
Jiangsu Jiuding New Material Co., Ltd 
Changshu Jiangnan Glass Fiber Co., Ltd. 
Shandong Shenghao Fiber Glass Co., Ltd 
Yuyao Yuanda Fiberglass Mesh Co., Ltd 
Ningbo Kingsun Imp & Exp Co Ltd 
Ningbo Integrated Plasticizing Co., Ltd 
Nankang Luobian Glass Fibre Co., Ltd 
Changshu Dongyu Insulated Compound Materials Co. Ltd",19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393053,[552] Definitive anti-dumping duty,7019400021,[B999] Other,19/12/2013,,[01] + 62.90%,,
3393050,[552] Definitive anti-dumping duty,7019400021,"[B122] Yuyao Feitian Fiberglass Co., Ltd",19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393044,[552] Definitive anti-dumping duty,7019400021,[B007] Grand Composite Co. Ltd and its related company Ningbo Grand Fiberglass Co. Ltd,19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393041,[552] Definitive anti-dumping duty,7019400021,[B006] Yuyao Mingda Fiberglass Co. Ltd,19/12/2013,,[01] + 62.90%,,
3393051,[552] Definitive anti-dumping duty,7019400050,"[B122] Yuyao Feitian Fiberglass Co., Ltd",19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393048,[552] Definitive anti-dumping duty,7019400050,"[B008] Jiangxi Dahua Fiberglass Group Co., Ltd 
Lanxi Jialu Fiberglass Net Industry Co., Ltd 
Cixi Oulong Fiberglass Co., Ltd 
Jiangsu Tianyu Fibre Co Ltd 
Jia Xin Jinwei Fiber Glass Products Co., Ltd 
Jiangsu Jiuding New Material Co., Ltd 
Changshu Jiangnan Glass Fiber Co., Ltd. 
Shandong Shenghao Fiber Glass Co., Ltd 
Yuyao Yuanda Fiberglass Mesh Co., Ltd 
Ningbo Kingsun Imp & Exp Co Ltd 
Ningbo Integrated Plasticizing Co., Ltd 
Nankang Luobian Glass Fibre Co., Ltd 
Changshu Dongyu Insulated Compound Materials Co. Ltd",19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
3393042,[552] Definitive anti-dumping duty,7019400050,[B006] Yuyao Mingda Fiberglass Co. Ltd,19/12/2013,,[01] + 62.90%,,
3393054,[552] Definitive anti-dumping duty,7019400050,[B999] Other,19/12/2013,,[01] + 62.90%,,
3393045,[552] Definitive anti-dumping duty,7019400050,[B007] Grand Composite Co. Ltd and its related company Ningbo Grand Fiberglass Co. Ltd,19/12/2013,,,Condition [A1] Presentation of an anti-dumping/countervailing document : Document [D] Action [01] Apply the amount of the action (see components) : ||Condition [A2] Presentation of an anti-dumping/countervailing document : Action [01] Apply the amount of the action (see components) :,"CD615: (Conditions) The application of the individual duty rate for this company shall be conditional upon presentation to the customs authorities of the Member States of a valid commercial invoice, in which must appear a declaration signed by an officer of the entity issuing the commercial invoice, in the following format:
(1) the name and function of the official of the entity issuing the commercial invoice;
(2) the following declaration:
""I, the undersigned, certify that the (volume) of open mesh fabrics of glass fibres sold for export to the European Union covered by this invoice was manufactured by (company name and registered seat) (TARIC additional code) in the People's Republic of China. I declare that the information provided in this invoice is complete and correct.
Date and signature""
If no such invoice is presented, the duty rate applicable to all other companies shall apply."
