SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3594946,[122] Non preferential tariff quota,0706100000,,01/01/2018 - 31/12/2018,,[01] + 7.00%,,
3594947,[122] Non preferential tariff quota,0709601000,,01/01/2018 - 31/12/2018,,[01] + 1.50%,,
3594948,[122] Non preferential tariff quota,0712200000,,01/01/2018 - 31/12/2018,,[01] + 10.00%,,
3594949,[122] Non preferential tariff quota,0802119000,,01/01/2018 - 31/12/2018,,[01] + 2.00%,,
3594950,[122] Non preferential tariff quota,0802129000,,01/01/2018 - 31/12/2018,,[01] + 2.00%,,
3595079,[122] Non preferential tariff quota,0806101090,,21/07/2018 - 31/10/2018,,,Condition [V1] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 54.60 Hectokilogram||Condition [V2] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 53.50 Hectokilogram||Condition [V3] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 52.40 Hectokilogram||Condition [V4] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 51.30 Hectokilogram||Condition [V5] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 50.20 Hectokilogram||Condition [V6] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 0.00 Hectokilogram,PB001: (Publication) Duty rate linked to entry prices system
3595083,[122] Non preferential tariff quota,0808309000,,01/08/2018 - 31/10/2018,,,Condition [V1] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 38.80 Hectokilogram||Condition [V2] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 38.00 Hectokilogram||Condition [V3] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 37.20 Hectokilogram||Condition [V4] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 36.50 Hectokilogram||Condition [V5] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 35.70 Hectokilogram||Condition [V6] Import price must be equal to or greater than the entry price (see components) : Action [01] Apply the amount of the action (see components) : Requirement - 0.00 Hectokilogram,PB001: (Publication) Duty rate linked to entry prices system
3594955,[122] Non preferential tariff quota,0809100000,,01/08/2018 - 31/05/2019,,[01] + 10.00%,,
3594951,[122] Non preferential tariff quota,2009119911,,01/01/2018 - 31/12/2018,,[01] + 13.00%,Condition [C1] Presentation of a certificate/licence/document : Document [A] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,CD189: (Conditions) Eligibility to benefit from this tariff quota is subject to the presentation of a certificate of authenticity issued by the competent authority of the country of origin (R96/1831 - OJ No L 188).
3594952,[122] Non preferential tariff quota,2009119919,,01/01/2018 - 31/12/2018,,[01] + 13.00%,Condition [C1] Presentation of a certificate/licence/document : Document [A] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,CD189: (Conditions) Eligibility to benefit from this tariff quota is subject to the presentation of a certificate of authenticity issued by the competent authority of the country of origin (R96/1831 - OJ No L 188).
3606889,[143] Preferential tariff quota,0709601000,,01/01/2018 - 31/12/2018,,[01] + 0.90%,,
3601692,[143] Preferential tariff quota,0809100000,,01/08/2018 - 31/05/2019,,[01] + 4.00%,,
