SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3468368,[552] Definitive anti-dumping duty,8714911031,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",16/12/2013,,[01] 0.00%,,
3468392,[552] Definitive anti-dumping duty,8714911031,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",26/07/2013,,[01] 0.00%,,
3468379,[552] Definitive anti-dumping duty,8714911031,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",14/01/2014,,[01] 0.00%,,
3468353,[552] Definitive anti-dumping duty,8714911031,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",16/12/2013,,[01] 0.00%,,
3468422,[552] Definitive anti-dumping duty,8714911031,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",01/07/2013,,[01] 0.00%,,
3468390,[552] Definitive anti-dumping duty,8714911033,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",01/07/2014,,[01] 0.00%,,
3468364,[552] Definitive anti-dumping duty,8714911033,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",01/07/2014,,[01] 0.00%,,
3468367,[552] Definitive anti-dumping duty,8714911033,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",01/07/2014,,[01] 0.00%,,
3468432,[552] Definitive anti-dumping duty,8714911033,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",01/07/2014,,[01] 0.00%,,
3468421,[552] Definitive anti-dumping duty,8714911033,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",01/07/2014,,[01] 0.00%,,
3468393,[552] Definitive anti-dumping duty,8714911039,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",26/07/2013,,[01] 0.00%,,
3468369,[552] Definitive anti-dumping duty,8714911039,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",16/12/2013,,[01] 0.00%,,
3468424,[552] Definitive anti-dumping duty,8714911039,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",01/07/2013,,[01] 0.00%,,
3468354,[552] Definitive anti-dumping duty,8714911039,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",16/12/2013,,[01] 0.00%,,
3468380,[552] Definitive anti-dumping duty,8714911039,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",14/01/2014,,[01] 0.00%,,
3544330,[552] Definitive anti-dumping duty,8714913035,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",01/07/2017,,[01] 0.00%,,
3544329,[552] Definitive anti-dumping duty,8714913035,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",01/07/2017,,[01] 0.00%,,
3544328,[552] Definitive anti-dumping duty,8714913035,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",01/07/2017,,[01] 0.00%,,
3544327,[552] Definitive anti-dumping duty,8714913035,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",01/07/2017,,[01] 0.00%,,
3544325,[552] Definitive anti-dumping duty,8714913035,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",01/07/2017,,[01] 0.00%,,
3468371,[552] Definitive anti-dumping duty,8714913039,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",16/12/2013,,[01] 0.00%,,
3468356,[552] Definitive anti-dumping duty,8714913039,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",16/12/2013,,[01] 0.00%,,
3468382,[552] Definitive anti-dumping duty,8714913039,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",14/01/2014,,[01] 0.00%,,
3468395,[552] Definitive anti-dumping duty,8714913039,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",26/07/2013,,[01] 0.00%,,
3468426,[552] Definitive anti-dumping duty,8714913039,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",01/07/2013,,[01] 0.00%,,
3468383,[552] Definitive anti-dumping duty,8714930019,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",14/01/2014,,[01] 0.00%,,
3468372,[552] Definitive anti-dumping duty,8714930019,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",16/12/2013,,[01] 0.00%,,
3468357,[552] Definitive anti-dumping duty,8714930019,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",16/12/2013,,[01] 0.00%,,
3468396,[552] Definitive anti-dumping duty,8714930019,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",26/07/2013,,[01] 0.00%,,
3468414,[552] Definitive anti-dumping duty,8714930019,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",07/02/2013,,[01] 0.00%,,
3468415,[552] Definitive anti-dumping duty,8714942099,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",07/02/2013,,[01] 0.00%,,
3468384,[552] Definitive anti-dumping duty,8714942099,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",14/01/2014,,[01] 0.00%,,
3468358,[552] Definitive anti-dumping duty,8714942099,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",16/12/2013,,[01] 0.00%,,
3468397,[552] Definitive anti-dumping duty,8714942099,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",26/07/2013,,[01] 0.00%,,
3468373,[552] Definitive anti-dumping duty,8714942099,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",16/12/2013,,[01] 0.00%,,
3468374,[552] Definitive anti-dumping duty,8714949019,"[B935] Longway Poland Sp. z o.o., ul. Parzniewska 4A, PL - 05-800 Pruszków",16/12/2013,,[01] 0.00%,,
3468416,[552] Definitive anti-dumping duty,8714949019,"[A995] Planet X Ltd, Unit 38-41, Aldwarke Wharfe Business Park, Waddington Way, Rotherham, South Yorkshire GB-S65 3SH, UK",07/02/2013,,[01] 0.00%,,
3468398,[552] Definitive anti-dumping duty,8714949019,"[B940] SOLO International Oy,
Pyyntitie 1B,
FI- 02230 Espoo",26/07/2013,,[01] 0.00%,,
3468385,[552] Definitive anti-dumping duty,8714949019,"[B936] BBF Bike GmbH
Carena Allee 8
D - 15366 Hoppegarten",14/01/2014,,[01] 0.00%,,
3468359,[552] Definitive anti-dumping duty,8714949019,"[B934] c2g-engineering GmbH
Schlesische Straße 27
D - 10997 Berlin",16/12/2013,,[01] 0.00%,,
