SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3612615,[110] Supplementary unit import,7019520090,,01/01/2018,,[99] 0.00%,,
3288964,[482] Declaration of subheading submitted to restrictions (net weight/supplementary unit),7019520010,,01/02/2013,,,"Condition [R1] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.13 Kilogram||Condition [R2] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [28] Declared subheading allowed : Requirement - 0.11 Kilogram||Condition [R3] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288970,[482] Declaration of subheading submitted to restrictions (net weight/supplementary unit),7019520090,,01/02/2013,,,"Condition [R1] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.25 Kilogram||Condition [R2] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [28] Declared subheading allowed : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288636,[483] Declaration of subheading submitted to restrictions (value),2401103591,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288637,[483] Declaration of subheading submitted to restrictions (value),2401107010,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288638,[483] Declaration of subheading submitted to restrictions (value),2401109511,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288639,[483] Declaration of subheading submitted to restrictions (value),2401109521,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288640,[483] Declaration of subheading submitted to restrictions (value),2401109591,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288641,[483] Declaration of subheading submitted to restrictions (value),2401203591,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288642,[483] Declaration of subheading submitted to restrictions (value),2401207010,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288643,[483] Declaration of subheading submitted to restrictions (value),2401209511,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288644,[483] Declaration of subheading submitted to restrictions (value),2401209521,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
3288645,[483] Declaration of subheading submitted to restrictions (value),2401209591,,01/02/2013,,,"Condition [M1] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [28] Declared subheading allowed : Requirement - 4.50 Kilogram||Condition [M2] Declared price must be equal to or greater than the minimum price/reference price (see components) : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
